DATA_BASE,TIPO_DESENROLA,UNIDADE_FEDERACAO,NOME_CONGLOMERADO_FINANCEIRO,NUMERO_OPERACOES,VOLUME_OPERACOES
2024-06-01,1,MG,VOTORANTIM,1,203.84
2024-06-01,1,MS,BB,3,459.94
2024-06-01,1,MS,BRADESCO,29,23639.81
2024-06-01,1,MS,BTG PACTUAL,6,725.7
2024-06-01,1,MS,CAIXA ECONÔMICA FEDERAL,3,603.87
2024-06-01,1,MS,INTER,5,4288.85
2024-06-01,1,MS,NUBANK,20,2560.91
2024-06-01,1,MS,SANTANDER,29,2137.24
2024-06-01,1,MT,BRADESCO,14,22701.19
2024-06-01,1,MT,BTG PACTUAL,7,970.32
2024-06-01,1,MT,CAIXA ECONÔMICA FEDERAL,1,200.33
2024-06-01,1,MT,INTER,7,8883.76
2024-06-01,1,MT,ITAU,1,107.5
2024-06-01,1,MT,NUBANK,13,1634.37
2024-06-01,1,MT,SANTANDER,27,1795.82
2024-06-01,1,PA,BB,4,532.61
2024-06-01,1,PA,BMG,2,403.17
2024-06-01,1,PA,BRADESCO,14,6967.01
2024-06-01,1,PA,BTG PACTUAL,9,1405.36
2024-06-01,1,PA,CAIXA ECONÔMICA FEDERAL,5,1005.87
2024-06-01,1,PA,INTER,26,15447.56
2024-06-01,1,PA,ITAU,4,669.55
2024-06-01,1,PA,NUBANK,51,7398.06
2024-06-01,1,PA,SANTANDER,47,4028.92
2024-06-01,1,PB,BB,1,202.66
2024-06-01,1,PB,BMG,1,200.25
2024-06-01,1,PB,BRADESCO,3,5650.3
2024-06-01,1,PB,BTG PACTUAL,12,2130.56
2024-06-01,1,PB,CAIXA ECONÔMICA FEDERAL,5,940.55
2024-06-01,1,PB,INTER,2,794.5
2024-06-01,1,PB,ITAU,2,350.26
2024-06-01,1,PB,NUBANK,23,2956.3
2024-06-01,1,PB,SANTANDER,30,3111.02
2024-06-01,1,PE,BB,5,904.37
2024-06-01,1,PE,BMG,1,201.91
2024-06-01,1,PE,BRADESCO,21,14857.16
2024-06-01,1,PE,BTG PACTUAL,18,3044.46
2024-06-01,1,PE,CAIXA ECONÔMICA FEDERAL,5,992.07
2024-06-01,1,PE,INTER,15,10344.42
2024-06-01,1,PE,ITAU,8,1508.62
2024-06-01,1,PE,NUBANK,57,8469.83
2024-06-01,1,PE,SANTANDER,78,6470.8
2024-06-01,1,PI,BB,4,721.45
2024-06-01,1,PI,BRADESCO,1,32.76
2024-06-01,1,PI,BTG PACTUAL,3,370.5
2024-06-01,1,PI,CAIXA ECONÔMICA FEDERAL,2,405.83
2024-06-01,1,PI,INTER,11,5519.72
2024-06-01,1,PI,ITAU,2,347.18
2024-06-01,1,PI,NUBANK,19,2866.57
2024-06-01,1,PI,SANTANDER,22,1678.21
2024-06-01,1,PR,BB,2,349.71
2024-06-01,1,PR,BRADESCO,20,17766.19
2024-06-01,1,PR,BTG PACTUAL,22,3296.3
2024-06-01,1,PR,C6 BANK,1,114.33
2024-06-01,1,PR,CAIXA ECONÔMICA FEDERAL,9,1737.92
2024-06-01,1,PR,INTER,11,4325.78
2024-06-01,1,PR,ITAU,10,1293.85
2024-06-01,1,PR,NUBANK,49,6589.14
2024-06-01,1,PR,SANTANDER,77,6503.96
2024-06-01,1,RJ,BB,3,542.79
2024-06-01,1,RJ,BMG,3,605.37
2024-06-01,1,RJ,BRADESCO,54,32139.4
2024-06-01,1,RJ,BTG PACTUAL,57,9396.73
2024-06-01,1,RJ,C6 BANK,1,199.72
2024-06-01,1,RJ,CAIXA ECONÔMICA FEDERAL,21,3789.8
2024-06-01,1,RJ,INTER,59,50435.52
2024-06-01,1,RJ,ITAU,39,6288.06
2024-06-01,1,RJ,NUBANK,133,18012.31
2024-06-01,1,RJ,SANTANDER,317,23754.08
2024-06-01,1,RN,BB,1,202.55
2024-06-01,1,RN,BRADESCO,3,1172.21
2024-06-01,1,RN,BTG PACTUAL,8,1286.52
2024-06-01,1,RN,CAIXA ECONÔMICA FEDERAL,1,203.82
2024-06-01,1,RN,INTER,9,5807.36
2024-06-01,1,RN,ITAU,1,201.71
2024-06-01,1,RN,NUBANK,31,4733.7
2024-06-01,1,RN,SANTANDER,19,1569.07
2024-06-01,1,RO,BRADESCO,11,12152.42
2024-06-01,1,RO,BTG PACTUAL,4,705.81
2024-06-01,1,RO,CAIXA ECONÔMICA FEDERAL,1,200.53
2024-06-01,1,RO,INTER,2,2798.52
2024-06-01,1,RO,ITAU,1,110.37
2024-06-01,1,RO,NUBANK,13,1660.95
2024-06-01,1,RO,SANTANDER,22,1817.65
2024-06-01,1,RR,BTG PACTUAL,2,310.07
2024-06-01,1,RR,INTER,1,821.33
2024-06-01,1,RR,NUBANK,3,412.56
2024-06-01,1,RR,SANTANDER,6,538.42
2024-06-01,1,RS,BANCO SICOOB,1,2.31
2024-06-01,1,RS,BANRISUL,1,192.21
2024-06-01,1,RS,BB,1,201.11
2024-06-01,1,RS,BRADESCO,3,1517.21
2024-06-01,1,RS,BTG PACTUAL,16,2347.61
2024-06-01,1,RS,C6 BANK,2,358.12
2024-06-01,1,RS,CAIXA ECONÔMICA FEDERAL,4,726.21
2024-06-01,1,RS,INTER,19,15576.8
2024-06-01,1,RS,ITAU,8,880.56
2024-06-01,1,RS,NUBANK,66,9563.76
2024-06-01,1,RS,SANTANDER,90,7697.89
2024-06-01,1,SC,BANRISUL,1,203.97
2024-06-01,1,SC,BB,1,104.52
2024-06-01,1,SC,BMG,2,350.27
2024-06-01,1,SC,BRADESCO,6,2385.57
2024-06-01,1,SC,BTG PACTUAL,16,2445.04
2024-06-01,1,SC,C6 BANK,1,200.05
2024-06-01,1,SC,CAIXA ECONÔMICA FEDERAL,1,200.22
2024-06-01,1,SC,INTER,12,11105.49
2024-06-01,1,SC,ITAU,4,605.05
2024-06-01,1,SC,NUBANK,21,2892.92
2024-06-01,1,SC,SANTANDER,47,4488.93
2024-06-01,1,SE,BTG PACTUAL,7,1173.7
2024-06-01,1,SE,CAIXA ECONÔMICA FEDERAL,1,203.05
2024-06-01,1,SE,INTER,1,93.49
2024-06-01,1,SE,ITAU,1,202.97
2024-06-01,1,SE,NUBANK,13,2060.04
2024-06-01,1,SE,SANTANDER,10,1183.21
2024-06-01,1,SP,BB,12,1999.38
2024-06-01,1,SP,BMG,2,402.85
2024-06-01,1,SP,BRADESCO,177,155595.29
2024-06-01,1,SP,BTG PACTUAL,105,17132.47
2024-06-01,1,SP,C6 BANK,6,1092.57
2024-06-01,1,SP,CAIXA ECONÔMICA FEDERAL,27,4884.07
2024-06-01,1,SP,INTER,111,72049.24
2024-06-01,1,SP,ITAU,66,8988.17
2024-06-01,1,SP,NUBANK,237,32458.36
2024-06-01,1,SP,SANTANDER,722,63915.56
2024-06-01,1,SP,VOTORANTIM,1,200.64
2024-06-01,1,TO,BMG,1,54.31
2024-06-01,1,TO,BRADESCO,3,308.44
2024-06-01,1,TO,BTG PACTUAL,1,57.73
2024-06-01,1,TO,INTER,2,3788.16
2024-06-01,1,TO,NUBANK,6,889.17
2024-06-01,1,TO,SANTANDER,5,393.76
2024-06-01,2,AC,BRADESCO,1,1834.32
2024-06-01,2,AL,BRADESCO,3,33892.35
2024-06-01,2,AL,VOTORANTIM,3,11451.36
2024-06-01,2,AM,BRADESCO,19,184812.61
2024-06-01,2,AM,SANTANDER,1,36.51
2024-06-01,2,AM,VOTORANTIM,2,13494.19
2024-06-01,2,AP,BB,1,197.88
2024-06-01,2,AP,BRADESCO,1,390.18
2024-06-01,2,BA,BRADESCO,24,224073.09
2024-06-01,2,BA,SANTANDER,2,60.8
2024-06-01,2,BA,VOTORANTIM,3,5488.32
2024-06-01,2,CE,BRADESCO,7,223325.96
2024-06-01,2,CE,VOTORANTIM,4,7468.06
2024-06-01,2,DF,BRADESCO,9,218930.66
2024-06-01,2,ES,BRADESCO,9,51572.99
2024-06-01,2,ES,VOTORANTIM,1,8159.28
2024-06-01,2,GO,BB,2,5044.7
2024-06-01,2,GO,BRADESCO,17,174931.7
2024-06-01,2,GO,SANTANDER,3,83.83
2024-06-01,2,GO,VOTORANTIM,2,5136.27
2024-06-01,2,MA,BRADESCO,5,5998.17
2024-06-01,2,MA,VOTORANTIM,1,665.26
2024-06-01,2,MG,BB,1,4973.43
2024-06-01,2,MG,BRADESCO,23,122396.67
2024-06-01,2,MG,CAIXA ECONÔMICA FEDERAL,1,161.72
2024-06-01,2,MG,VOTORANTIM,16,54638.58
2024-06-01,2,MS,BRADESCO,17,365725.08
2024-06-01,2,MS,VOTORANTIM,1,2336.69
2024-06-01,2,MT,BRADESCO,8,42957.19
2024-06-01,2,MT,VOTORANTIM,1,593.57
2024-06-01,2,PA,BRADESCO,11,75329.38
2024-06-01,2,PA,VOTORANTIM,1,3662.94
2024-06-01,2,PB,BRADESCO,3,21534.65
2024-06-01,2,PB,CAIXA ECONÔMICA FEDERAL,1,72.83
2024-06-01,2,PB,VOTORANTIM,1,323.93
2024-06-01,2,PE,BRADESCO,18,194026.92
2024-06-01,2,PE,VOTORANTIM,2,5431.41
2024-06-01,2,PI,BRADESCO,3,9015.19
2024-06-01,2,PI,VOTORANTIM,2,7135.62
2024-06-01,2,PR,BRADESCO,29,371024.14
2024-06-01,2,PR,C6 BANK,1,135.12
2024-06-01,2,PR,VOTORANTIM,6,18863.64
2024-06-01,2,RJ,BB,1,806.94
2024-06-01,2,RJ,BRADESCO,46,467316.89
2024-06-01,2,RJ,C6 BANK,4,621.12
2024-06-01,2,RJ,ITAU,1,108.1
2024-06-01,2,RJ,SANTANDER,5,281.86
2024-06-01,2,RJ,VOTORANTIM,3,7141.6
2024-06-01,2,RN,BRADESCO,1,599.22
2024-06-01,2,RN,C6 BANK,1,200.17
2024-06-01,2,RN,VOTORANTIM,2,7925.07
2024-06-01,2,RO,BRADESCO,1,22518.8
2024-06-01,2,RO,C6 BANK,1,203.92
2024-06-01,2,RO,VOTORANTIM,1,2554.74
2024-06-01,2,RR,BB,1,2282.88
2024-06-01,2,RS,BB,2,729.47
2024-06-01,2,RS,BRADESCO,8,27735.61
2024-06-01,2,RS,VOTORANTIM,5,15238.11
2024-06-01,2,SC,BRADESCO,11,117099.53
2024-06-01,2,SC,VOTORANTIM,9,54562.8
2024-06-01,2,SE,BRADESCO,3,18222.21
2024-06-01,2,SP,BB,2,4385.17
2024-06-01,2,SP,BRADESCO,112,1070314.8
2024-06-01,2,SP,C6 BANK,5,8416.76
2024-06-01,2,SP,CAIXA ECONÔMICA FEDERAL,1,132.67
2024-06-01,2,SP,ITAU,2,227.88
2024-06-01,2,SP,SANTANDER,4,343.25
2024-06-01,2,SP,VOTORANTIM,37,96800.82
2024-06-01,2,TO,VOTORANTIM,1,2304.56
2024-06-01,3,AC,BB,9,501016.6
2024-06-01,3,AC,BRADESCO,2,263887.17
2024-06-01,3,AC,ITAU,3,37424.43
2024-06-01,3,AC,SANTANDER,44,738781.49
2024-06-01,3,AL,BB,16,1160097.9
2024-06-01,3,AL,BRADESCO,15,1280540.03
2024-06-01,3,AL,ITAU,50,643124.49
2024-06-01,3,AL,SANTANDER,64,687115.12
2024-06-01,3,AM,BB,17,1304759.73
2024-06-01,3,AM,BRADESCO,49,4694352.08
2024-06-01,3,AM,ITAU,100,1187559.07
2024-06-01,3,AM,SANTANDER,97,1824478.12
2024-06-01,3,AP,BB,3,65684.55
2024-06-01,3,AP,BRADESCO,5,516186.93
2024-06-01,3,AP,ITAU,12,263221.18
2024-06-01,3,AP,SANTANDER,32,456200.47
2024-06-01,3,BA,BB,62,4050866.75
2024-06-01,3,BA,BRADESCO,122,7623200.61
2024-06-01,3,BA,ITAU,232,1944693.37
2024-06-01,3,BA,SANTANDER,446,4866279.84
2024-06-01,3,CE,BB,48,2045370.65
2024-06-01,3,CE,BRADESCO,58,3999319.78
2024-06-01,3,CE,ITAU,136,1262124.56
2024-06-01,3,CE,SANTANDER,162,3047131.45
2024-06-01,3,DF,BB,19,1991221.86
2024-06-01,3,DF,BRADESCO,27,2686578.78
2024-06-01,3,DF,ITAU,115,1336927.89
2024-06-01,3,DF,SANTANDER,154,2293738.32
2024-06-01,3,ES,BB,15,559770.3
2024-06-01,3,ES,BRADESCO,34,2808921.67
2024-06-01,3,ES,ITAU,52,527168.17
2024-06-01,3,ES,SANTANDER,90,902929.04
2024-06-01,3,GO,BB,40,3035146.47
2024-06-01,3,GO,BRADESCO,85,7196195.18
2024-06-01,3,GO,ITAU,340,3272898.18
2024-06-01,3,GO,SANTANDER,234,3246769.69
2024-06-01,3,MA,BB,58,5428911.4
2024-06-01,3,MA,BRADESCO,50,3983178.08
2024-06-01,3,MA,ITAU,54,648889.37
2024-06-01,3,MA,SANTANDER,99,1886936.45
2024-06-01,3,MG,BB,97,10189923.02
2024-06-01,3,MG,BRADESCO,159,12343957.36
2024-06-01,3,MG,ITAU,456,5748072.3
2024-06-01,3,MG,SANTANDER,694,10512952.16
2024-06-01,3,MS,BB,33,2586071.53
2024-06-01,3,MS,BRADESCO,36,2331824.88
2024-06-01,3,MS,ITAU,58,1671345.06
2024-06-01,3,MS,SANTANDER,121,2114125.96
2024-06-01,3,MT,BB,47,2940689.18
2024-06-01,3,MT,BRADESCO,41,4075946.01
2024-06-01,3,MT,ITAU,81,1258938.0
2024-06-01,3,MT,SANTANDER,136,1997110.99
2024-06-01,3,PA,BB,54,4871100.98
2024-06-01,3,PA,BRADESCO,59,4392010.5
2024-06-01,3,PA,ITAU,123,1205779.52
2024-06-01,3,PA,SANTANDER,136,4089984.19
2024-06-01,3,PB,BB,20,1094920.73
2024-06-01,3,PB,BRADESCO,27,1129653.7
2024-06-01,3,PB,ITAU,24,204185.17
2024-06-01,3,PB,SANTANDER,75,1518344.67
2024-06-01,3,PE,BB,27,3604687.51
2024-06-01,3,PE,BRADESCO,68,4892441.15
2024-06-01,3,PE,ITAU,178,1958785.69
2024-06-01,3,PE,SANTANDER,326,4764202.26
2024-06-01,3,PI,BB,22,1417681.21
2024-06-01,3,PI,BRADESCO,20,1667054.73
2024-06-01,3,PI,ITAU,38,451392.52
2024-06-01,3,PI,SANTANDER,64,618840.21
2024-06-01,3,PR,BB,61,6168510.27
2024-06-01,3,PR,BRADESCO,156,12149633.81
2024-06-01,3,PR,ITAU,468,5497689.17
2024-06-01,3,PR,SANTANDER,592,12744517.98
2024-06-01,3,RJ,BB,53,4182139.19
2024-06-01,3,RJ,BRADESCO,179,15229345.18
2024-06-01,3,RJ,ITAU,904,9131655.31
2024-06-01,3,RJ,SANTANDER,870,12269204.3
2024-06-01,3,RN,BB,40,2106660.78
2024-06-01,3,RN,BRADESCO,13,1739140.47
2024-06-01,3,RN,ITAU,62,699395.48
2024-06-01,3,RN,SANTANDER,51,788787.67
2024-06-01,3,RO,BB,10,625492.55
2024-06-01,3,RO,BRADESCO,18,618687.08
2024-06-01,3,RO,ITAU,31,595963.95
2024-06-01,3,RO,SANTANDER,28,376120.92
2024-06-01,3,RR,BB,5,1069028.97
2024-06-01,3,RR,BRADESCO,3,512856.18
2024-06-01,3,RR,ITAU,23,110614.23
2024-06-01,3,RR,SANTANDER,12,169250.92
2024-06-01,3,RS,BB,34,1343123.09
2024-06-01,3,RS,BRADESCO,137,15872204.64
2024-06-01,3,RS,ITAU,92,772935.76
2024-06-01,3,RS,SANTANDER,376,7931102.23
2024-06-01,3,SC,BB,53,2725062.65
2024-06-01,3,SC,BRADESCO,79,9820514.25
2024-06-01,3,SC,ITAU,130,2139400.0
2024-06-01,3,SC,SANTANDER,250,4303953.69
2024-06-01,3,SE,BB,20,1170573.96
2024-06-01,3,SE,BRADESCO,9,203755.41
2024-06-01,3,SE,ITAU,11,178295.31
2024-06-01,3,SE,SANTANDER,37,310153.95
2024-06-01,3,SP,BB,217,18084695.46
2024-06-01,3,SP,BRADESCO,836,69710909.0
2024-06-01,3,SP,ITAU,2494,35426831.51
2024-06-01,3,SP,SANTANDER,3177,47606904.71
2024-06-01,3,TO,BB,19,1065926.19
2024-06-01,3,TO,BRADESCO,23,3933454.72
2024-06-01,3,TO,ITAU,26,360340.44
2024-06-01,3,TO,SANTANDER,31,416832.83
2024-07-01,1,AC,BB,1,203.42
2024-07-01,1,AC,BRB,4,2345.99
2024-07-01,1,AC,BTG PACTUAL,2,264.86
2024-07-01,1,AC,NUBANK,8,1037.15
2024-07-01,1,AC,SANTANDER,7,585.41
2024-07-01,1,AL,BB,2,319.34
2024-07-01,1,AL,BRADESCO,5,2567.47
2024-07-01,1,AL,BRB,17,26648.49
2024-07-01,1,AL,BTG PACTUAL,4,660.98
2024-07-01,1,AL,CAIXA ECONÔMICA FEDERAL,2,359.61
2024-07-01,1,AL,INTER,1,91.86
2024-07-01,1,AL,ITAU,1,59.62
2024-07-01,1,AL,NUBANK,8,649.69
2024-07-01,1,AL,SANTANDER,16,819.59
2024-07-01,1,AM,BB,2,403.59
2024-07-01,1,AM,BRADESCO,22,18544.12
2024-07-01,1,AM,BRB,25,28335.28
2024-07-01,1,AM,BTG PACTUAL,17,2484.25
2024-07-01,1,AM,CAIXA ECONÔMICA FEDERAL,3,598.35
2024-07-01,1,AM,INTER,2,356.05
2024-07-01,1,AM,ITAU,13,737.24
2024-07-01,1,AM,NUBANK,44,4397.23
2024-07-01,1,AM,SANTANDER,32,3471.63
2024-07-01,1,AP,BRADESCO,7,3216.97
2024-07-01,1,AP,BRB,4,6410.75
2024-07-01,1,AP,BTG PACTUAL,2,285.19
2024-07-01,1,AP,INTER,1,200.8
2024-07-01,1,AP,ITAU,1,201.54
2024-07-01,1,AP,NUBANK,6,768.0
2024-07-01,1,AP,SANTANDER,4,359.73
2024-07-01,1,BA,BB,6,658.78
2024-07-01,1,BA,BMG,1,203.2
2024-07-01,1,BA,BRADESCO,25,22693.55
2024-07-01,1,BA,BRB,72,93220.01
2024-07-01,1,BA,BTG PACTUAL,30,4417.38
2024-07-01,1,BA,CAIXA ECONÔMICA FEDERAL,6,968.55
2024-07-01,1,BA,INTER,3,451.67
2024-07-01,1,BA,ITAU,17,1002.28
2024-07-01,1,BA,NUBANK,73,7728.93
2024-07-01,1,BA,SANTANDER,91,6607.76
2024-07-01,1,CE,BB,5,948.15
2024-07-01,1,CE,BRADESCO,8,3980.78
2024-07-01,1,CE,BRB,32,37425.91
2024-07-01,1,CE,BTG PACTUAL,16,2327.61
2024-07-01,1,CE,CAIXA ECONÔMICA FEDERAL,8,1367.91
2024-07-01,1,CE,INTER,3,458.93
2024-07-01,1,CE,ITAU,5,288.8
2024-07-01,1,CE,NUBANK,57,6464.25
2024-07-01,1,CE,SANTANDER,73,4936.92
2024-07-01,1,DF,BB,4,717.12
2024-07-01,1,DF,BRADESCO,9,6871.5
2024-07-01,1,DF,BRB,568,739170.46
2024-07-01,1,DF,BTG PACTUAL,10,1669.83
2024-07-01,1,DF,INTER,1,157.14
2024-07-01,1,DF,ITAU,10,554.45
2024-07-01,1,DF,NUBANK,22,1755.2
2024-07-01,1,DF,SANTANDER,26,2822.2
2024-07-01,1,ES,BRADESCO,13,15211.72
2024-07-01,1,ES,BRB,12,22936.92
2024-07-01,1,ES,BTG PACTUAL,10,1470.72
2024-07-01,1,ES,CAIXA ECONÔMICA FEDERAL,5,917.32
2024-07-01,1,ES,INTER,2,293.64
2024-07-01,1,ES,ITAU,5,398.34
2024-07-01,1,ES,NUBANK,7,828.61
2024-07-01,1,ES,SANTANDER,14,1943.89
2024-07-01,1,GO,BANCO SICOOB,1,333.37
2024-07-01,1,GO,BB,1,417.93
2024-07-01,1,GO,BMG,2,376.52
2024-07-01,1,GO,BRADESCO,9,4306.2
2024-07-01,1,GO,BRB,146,223230.78
2024-07-01,1,GO,BTG PACTUAL,6,975.08
2024-07-01,1,GO,CAIXA ECONÔMICA FEDERAL,1,200.49
2024-07-01,1,GO,INTER,5,779.3
2024-07-01,1,GO,ITAU,8,957.89
2024-07-01,1,GO,NUBANK,32,4192.76
2024-07-01,1,GO,SANTANDER,48,4523.88
2024-07-01,1,MA,BB,7,1084.91
2024-07-01,1,MA,BRADESCO,10,8067.1
2024-07-01,1,MA,BRB,17,17765.4
2024-07-01,1,MA,BTG PACTUAL,9,1207.44
2024-07-01,1,MA,CAIXA ECONÔMICA FEDERAL,3,602.68
2024-07-01,1,MA,INTER,3,328.06
2024-07-01,1,MA,ITAU,7,614.08
2024-07-01,1,MA,NUBANK,24,2578.7
2024-07-01,1,MA,SANTANDER,25,2112.27
2024-07-01,1,MG,BANCO SICOOB,6,1575.54
2024-07-01,1,MG,BB,3,405.17
2024-07-01,1,MG,BMG,1,202.83
2024-07-01,1,MG,BRADESCO,21,19779.05
2024-07-01,1,MG,BRB,63,79388.76
2024-07-01,1,MG,BTG PACTUAL,23,3088.54
2024-07-01,1,MG,C6 BANK,1,60.68
2024-07-01,1,MG,CAIXA ECONÔMICA FEDERAL,10,1951.91
2024-07-01,1,MG,INTER,14,1928.5
2024-07-01,1,MG,ITAU,30,2524.64
2024-07-01,1,MG,NUBANK,83,8920.99
2024-07-01,1,MG,SANTANDER,128,11298.88
2024-07-01,1,MS,BB,1,116.03
2024-07-01,1,MS,BRADESCO,2,1306.22
2024-07-01,1,MS,BRB,6,11841.41
2024-07-01,1,MS,BTG PACTUAL,13,1765.52
2024-07-01,1,MS,CAIXA ECONÔMICA FEDERAL,1,202.39
2024-07-01,1,MS,INTER,1,160.94
2024-07-01,1,MS,ITAU,4,515.64
2024-07-01,1,MS,NUBANK,27,2785.26
2024-07-01,1,MS,SANTANDER,20,796.46
2024-07-01,1,MS,VOTORANTIM,1,201.8
2024-07-01,1,MT,BB,1,18.75
2024-07-01,1,MT,BRADESCO,11,17204.25
2024-07-01,1,MT,BRB,25,33001.86
2024-07-01,1,MT,BTG PACTUAL,4,576.83
2024-07-01,1,MT,CAIXA ECONÔMICA FEDERAL,2,402.01
2024-07-01,1,MT,INTER,1,206.68
2024-07-01,1,MT,ITAU,3,327.05
2024-07-01,1,MT,NUBANK,14,988.05
2024-07-01,1,MT,SANTANDER,27,2940.32
2024-07-01,1,MT,SICOOB CREDISUL,1,262.89
2024-07-01,1,PA,BB,5,802.85
2024-07-01,1,PA,BRADESCO,7,1891.07
2024-07-01,1,PA,BRB,16,26741.57
2024-07-01,1,PA,BTG PACTUAL,29,4273.43
2024-07-01,1,PA,CAIXA ECONÔMICA FEDERAL,2,400.7
2024-07-01,1,PA,INTER,4,663.9
2024-07-01,1,PA,ITAU,9,1099.52
2024-07-01,1,PA,NUBANK,36,3308.08
2024-07-01,1,PA,SANTANDER,33,3058.56
2024-07-01,1,PB,BRADESCO,1,92.52
2024-07-01,1,PB,BRB,87,98055.86
2024-07-01,1,PB,BTG PACTUAL,8,1365.06
2024-07-01,1,PB,CAIXA ECONÔMICA FEDERAL,4,800.45
2024-07-01,1,PB,ITAU,1,98.53
2024-07-01,1,PB,NUBANK,23,2532.57
2024-07-01,1,PB,SANTANDER,21,1397.62
2024-07-01,1,PE,BB,4,809.12
2024-07-01,1,PE,BRADESCO,22,16590.03
2024-07-01,1,PE,BRB,24,25520.03
2024-07-01,1,PE,BTG PACTUAL,11,1929.8
2024-07-01,1,PE,C6 BANK,1,157.09
2024-07-01,1,PE,CAIXA ECONÔMICA FEDERAL,8,1563.6
2024-07-01,1,PE,INTER,10,1413.48
2024-07-01,1,PE,ITAU,17,2268.69
2024-07-01,1,PE,NUBANK,47,5642.73
2024-07-01,1,PE,SANTANDER,49,4042.09
2024-07-01,1,PI,BANCO SICOOB,1,669.62
2024-07-01,1,PI,BB,2,255.71
2024-07-01,1,PI,BRADESCO,5,6430.01
2024-07-01,1,PI,BRB,19,37663.74
2024-07-01,1,PI,BTG PACTUAL,6,681.06
2024-07-01,1,PI,CAIXA ECONÔMICA FEDERAL,1,200.94
2024-07-01,1,PI,INTER,3,602.33
2024-07-01,1,PI,ITAU,2,107.11
2024-07-01,1,PI,NUBANK,24,2765.11
2024-07-01,1,PI,SANTANDER,20,1555.56
2024-07-01,1,PR,BRADESCO,12,7297.04
2024-07-01,1,PR,BRB,21,29417.85
2024-07-01,1,PR,BTG PACTUAL,30,4437.36
2024-07-01,1,PR,C6 BANK,1,167.04
2024-07-01,1,PR,CAIXA ECONÔMICA FEDERAL,12,2154.98
2024-07-01,1,PR,INTER,3,369.44
2024-07-01,1,PR,ITAU,27,2343.67
2024-07-01,1,PR,NUBANK,37,3532.24
2024-07-01,1,PR,SANTANDER,65,6491.85
2024-07-01,1,RJ,BB,3,459.87
2024-07-01,1,RJ,BMG,3,607.19
2024-07-01,1,RJ,BRADESCO,125,93302.74
2024-07-01,1,RJ,BRB,193,203504.45
2024-07-01,1,RJ,BTG PACTUAL,40,6026.72
2024-07-01,1,RJ,C6 BANK,1,204.45
2024-07-01,1,RJ,CAIXA ECONÔMICA FEDERAL,12,2020.76
2024-07-01,1,RJ,INTER,18,2687.84
2024-07-01,1,RJ,ITAU,42,3529.55
2024-07-01,1,RJ,NUBANK,116,12579.66
2024-07-01,1,RJ,SANTANDER,257,19222.61
2024-07-01,1,RN,BB,1,201.85
2024-07-01,1,RN,BRADESCO,1,202.56
2024-07-01,1,RN,BRB,19,20083.96
2024-07-01,1,RN,BTG PACTUAL,9,1311.65
2024-07-01,1,RN,CAIXA ECONÔMICA FEDERAL,1,201.41
2024-07-01,1,RN,INTER,1,127.14
2024-07-01,1,RN,ITAU,2,323.19
2024-07-01,1,RN,NUBANK,18,2057.86
2024-07-01,1,RN,SANTANDER,19,1310.86
2024-07-01,1,RO,BRADESCO,3,3156.53
2024-07-01,1,RO,BRB,5,10956.48
2024-07-01,1,RO,BTG PACTUAL,3,495.45
2024-07-01,1,RO,C6 BANK,1,201.44
2024-07-01,1,RO,CAIXA ECONÔMICA FEDERAL,1,200.89
2024-07-01,1,RO,CCLA DO CENTRO SUL RONDONIENSE,1,43.56
2024-07-01,1,RO,ITAU,2,271.66
2024-07-01,1,RO,NUBANK,6,807.46
2024-07-01,1,RO,SANTANDER,14,1495.99
2024-07-01,1,RR,BTG PACTUAL,1,149.54
2024-07-01,1,RR,INTER,2,397.54
2024-07-01,1,RR,ITAU,2,236.53
2024-07-01,1,RR,NUBANK,2,309.6
2024-07-01,1,RR,SANTANDER,3,340.89
2024-07-01,1,RS,BB,3,608.25
2024-07-01,1,RS,BMG,1,200.45
2024-07-01,1,RS,BRADESCO,4,7515.22
2024-07-01,1,RS,BRB,19,32275.49
2024-07-01,1,RS,BTG PACTUAL,31,4467.33
2024-07-01,1,RS,C6 BANK,2,315.69
2024-07-01,1,RS,CAIXA ECONÔMICA FEDERAL,4,783.99
2024-07-01,1,RS,INTER,5,659.34
2024-07-01,1,RS,ITAU,11,924.6
2024-07-01,1,RS,NUBANK,45,4856.45
2024-07-01,1,RS,SANTANDER,83,5401.72
2024-07-01,1,SC,BB,2,174.22
2024-07-01,1,SC,BRADESCO,3,3566.32
2024-07-01,1,SC,BRB,11,11330.45
2024-07-01,1,SC,BTG PACTUAL,11,1750.85
2024-07-01,1,SC,CAIXA ECONÔMICA FEDERAL,2,402.33
2024-07-01,1,SC,INTER,4,465.62
2024-07-01,1,SC,ITAU,8,571.24
2024-07-01,1,SC,NUBANK,20,2263.95
2024-07-01,1,SC,SANTANDER,42,3216.01
2024-07-01,1,SE,BRB,7,4719.17
2024-07-01,1,SE,BTG PACTUAL,7,917.89
2024-07-01,1,SE,C6 BANK,1,182.55
2024-07-01,1,SE,CAIXA ECONÔMICA FEDERAL,1,201.02
2024-07-01,1,SE,INTER,3,412.93
2024-07-01,1,SE,ITAU,2,2.0
2024-07-01,1,SE,NUBANK,12,1192.5
2024-07-01,1,SE,SANTANDER,9,647.08
2024-07-01,1,SP,BANCO SICOOB,1,466.54
2024-07-01,1,SP,BB,15,1903.96
